algo,universe,env,seed,time,model_size,replay_ratio
bbf_dac-xs-rr1,dm_control,acrobot-swingup,0,384,xs,1
bbf_dac-xs-rr1,dm_control,cheetah-run,0,394,xs,1
bbf_dac-xs-rr1,dm_control,dog-trot,0,592,xs,1
bbf_dac-xs-rr1,dm_control,dog-run,0,599,xs,1
bbf_dac-xs-rr1,dm_control,dog-walk,0,593,xs,1
bbf_dac-xs-rr1,dm_control,dog-stand,0,580,xs,1
bbf_dac-xs-rr1,dm_control,fish-swim,0,409,xs,1
bbf_dac-xs-rr1,dm_control,hopper-hop,0,400,xs,1
bbf_dac-xs-rr1,dm_control,humanoid-run,0,457,xs,1
bbf_dac-xs-rr1,dm_control,humanoid-stand,0,454,xs,1
bbf_dac-xs-rr1,dm_control,humanoid-walk,0,458,xs,1
bbf_dac-xs-rr1,dm_control,pendulum-swingup,0,379,xs,1
bbf_dac-xs-rr1,dm_control,quadruped-run,0,422,xs,1
bbf_dac-xs-rr1,dm_control,walker-run,0,419,xs,1
bbf_dac-xs-rr1,dm_control,finger-turn_hard,0,462,xs,1
bbf_dac-xs-rr10,dm_control,acrobot-swingup,0,1759,xs,10
bbf_dac-xs-rr10,dm_control,cheetah-run,0,1908,xs,10
bbf_dac-xs-rr10,dm_control,dog-trot,0,2292,xs,10
bbf_dac-xs-rr10,dm_control,dog-run,0,2242,xs,10
bbf_dac-xs-rr10,dm_control,dog-walk,0,2255,xs,10
bbf_dac-xs-rr10,dm_control,dog-stand,0,2239,xs,10
bbf_dac-xs-rr10,dm_control,fish-swim,0,1916,xs,10
bbf_dac-xs-rr10,dm_control,hopper-hop,0,1896,xs,10
bbf_dac-xs-rr10,dm_control,humanoid-run,0,2047,xs,10
bbf_dac-xs-rr10,dm_control,humanoid-stand,0,2049,xs,10
bbf_dac-xs-rr10,dm_control,humanoid-walk,0,2032,xs,10
bbf_dac-xs-rr10,dm_control,pendulum-swingup,0,1750,xs,10
bbf_dac-xs-rr10,dm_control,quadruped-run,0,1932,xs,10
bbf_dac-xs-rr10,dm_control,walker-run,0,1917,xs,10
bbf_dac-xs-rr10,dm_control,finger-turn_hard,0,1913,xs,10
bbf_dac-xs-rr15,dm_control,acrobot-swingup,0,2567,xs,15
bbf_dac-xs-rr15,dm_control,cheetah-run,0,2728,xs,15
bbf_dac-xs-rr15,dm_control,dog-trot,0,3165,xs,15
bbf_dac-xs-rr15,dm_control,dog-run,0,3206,xs,15
bbf_dac-xs-rr15,dm_control,dog-walk,0,3182,xs,15
bbf_dac-xs-rr15,dm_control,dog-stand,0,3162,xs,15
bbf_dac-xs-rr15,dm_control,fish-swim,0,2773,xs,15
bbf_dac-xs-rr15,dm_control,hopper-hop,0,2669,xs,15
bbf_dac-xs-rr15,dm_control,humanoid-run,0,2978,xs,15
bbf_dac-xs-rr15,dm_control,humanoid-stand,0,2918,xs,15
bbf_dac-xs-rr15,dm_control,humanoid-walk,0,2900,xs,15
bbf_dac-xs-rr15,dm_control,pendulum-swingup,0,2540,xs,15
bbf_dac-xs-rr15,dm_control,finger-turn_hard,0,2665,xs,15
bbf_dac-xs-rr15,dm_control,quadruped-run,0,2788,xs,15
bbf_dac-xs-rr15,dm_control,walker-run,0,2714,xs,15
bbf_dac-xs-rr2,dm_control,acrobot-swingup,0,566,xs,2
bbf_dac-xs-rr2,dm_control,cheetah-run,0,591,xs,2
bbf_dac-xs-rr2,dm_control,dog-trot,0,806,xs,2
bbf_dac-xs-rr2,dm_control,dog-run,0,808,xs,2
bbf_dac-xs-rr2,dm_control,dog-walk,0,803,xs,2
bbf_dac-xs-rr2,dm_control,dog-stand,0,798,xs,2
bbf_dac-xs-rr2,dm_control,fish-swim,0,611,xs,2
bbf_dac-xs-rr2,dm_control,hopper-hop,0,572,xs,2
bbf_dac-xs-rr2,dm_control,humanoid-run,0,659,xs,2
bbf_dac-xs-rr2,dm_control,humanoid-stand,0,656,xs,2
bbf_dac-xs-rr2,dm_control,humanoid-walk,0,641,xs,2
bbf_dac-xs-rr2,dm_control,pendulum-swingup,0,540,xs,2
bbf_dac-xs-rr2,dm_control,quadruped-run,0,600,xs,2
bbf_dac-xs-rr2,dm_control,walker-run,0,623,xs,2
bbf_dac-xs-rr2,dm_control,finger-turn_hard,0,600,xs,2
bbf_dac-xs-rr5,dm_control,acrobot-swingup,0,1016,xs,5
bbf_dac-xs-rr5,dm_control,cheetah-run,0,1089,xs,5
bbf_dac-xs-rr5,dm_control,dog-trot,0,1353,xs,5
bbf_dac-xs-rr5,dm_control,dog-run,0,1329,xs,5
bbf_dac-xs-rr5,dm_control,dog-walk,0,1335,xs,5
bbf_dac-xs-rr5,dm_control,dog-stand,0,1347,xs,5
bbf_dac-xs-rr5,dm_control,fish-swim,0,1097,xs,5
bbf_dac-xs-rr5,dm_control,hopper-hop,0,1066,xs,5
bbf_dac-xs-rr5,dm_control,humanoid-run,0,1197,xs,5
bbf_dac-xs-rr5,dm_control,humanoid-stand,0,1166,xs,5
bbf_dac-xs-rr5,dm_control,humanoid-walk,0,1159,xs,5
bbf_dac-xs-rr5,dm_control,pendulum-swingup,0,1011,xs,5
bbf_dac-xs-rr5,dm_control,quadruped-run,0,1124,xs,5
bbf_dac-xs-rr5,dm_control,walker-run,0,1110,xs,5
bbf_dac-xs-rr5,dm_control,finger-turn_hard,0,1110,xs,5
bbf_dac-s-rr1,dm_control,acrobot-swingup,0,407,s,1
bbf_dac-s-rr1,dm_control,cheetah-run,0,429,s,1
bbf_dac-s-rr1,dm_control,dog-trot,0,611,s,1
bbf_dac-s-rr1,dm_control,dog-run,0,605,s,1
bbf_dac-s-rr1,dm_control,dog-walk,0,620,s,1
bbf_dac-s-rr1,dm_control,dog-stand,0,615,s,1
bbf_dac-s-rr1,dm_control,fish-swim,0,436,s,1
bbf_dac-s-rr1,dm_control,hopper-hop,0,430,s,1
bbf_dac-s-rr1,dm_control,humanoid-run,0,485,s,1
bbf_dac-s-rr1,dm_control,humanoid-stand,0,486,s,1
bbf_dac-s-rr1,dm_control,humanoid-walk,0,485,s,1
bbf_dac-s-rr1,dm_control,pendulum-swingup,0,407,s,1
bbf_dac-s-rr1,dm_control,quadruped-run,0,455,s,1
bbf_dac-s-rr1,dm_control,walker-run,0,444,s,1
bbf_dac-s-rr1,dm_control,finger-turn_hard,0,424,s,1
bbf_dac-s-rr10,dm_control,acrobot-swingup,0,1904,s,10
bbf_dac-s-rr10,dm_control,cheetah-run,0,2032,s,10
bbf_dac-s-rr10,dm_control,dog-trot,0,2468,s,10
bbf_dac-s-rr10,dm_control,dog-run,0,2449,s,10
bbf_dac-s-rr10,dm_control,dog-walk,0,2464,s,10
bbf_dac-s-rr10,dm_control,dog-stand,0,2445,s,10
bbf_dac-s-rr10,dm_control,fish-swim,0,2045,s,10
bbf_dac-s-rr10,dm_control,hopper-hop,0,2024,s,10
bbf_dac-s-rr10,dm_control,humanoid-run,0,2212,s,10
bbf_dac-s-rr10,dm_control,humanoid-stand,0,2192,s,10
bbf_dac-s-rr10,dm_control,humanoid-walk,0,2193,s,10
bbf_dac-s-rr10,dm_control,pendulum-swingup,0,1896,s,10
bbf_dac-s-rr10,dm_control,quadruped-run,0,2092,s,10
bbf_dac-s-rr10,dm_control,walker-run,0,2039,s,10
bbf_dac-s-rr10,dm_control,finger-turn_hard,0,2035,s,10
bbf_dac-s-rr15,dm_control,acrobot-swingup,0,2759,s,15
bbf_dac-s-rr15,dm_control,cheetah-run,0,2943,s,15
bbf_dac-s-rr15,dm_control,dog-trot,0,3429,s,15
bbf_dac-s-rr15,dm_control,dog-run,0,3422,s,15
bbf_dac-s-rr15,dm_control,dog-walk,0,3424,s,15
bbf_dac-s-rr15,dm_control,dog-stand,0,3418,s,15
bbf_dac-s-rr15,dm_control,fish-swim,0,2905,s,15
bbf_dac-s-rr15,dm_control,hopper-hop,0,2894,s,15
bbf_dac-s-rr15,dm_control,humanoid-run,0,3137,s,15
bbf_dac-s-rr15,dm_control,humanoid-stand,0,3113,s,15
bbf_dac-s-rr15,dm_control,humanoid-walk,0,3128,s,15
bbf_dac-s-rr15,dm_control,finger-turn_hard,0,2900,s,15
bbf_dac-s-rr15,dm_control,pendulum-swingup,0,2725,s,15
bbf_dac-s-rr15,dm_control,quadruped-run,0,3248,s,15
bbf_dac-s-rr15,dm_control,walker-run,0,3172,s,15
bbf_dac-s-rr2,dm_control,acrobot-swingup,0,618,s,2
bbf_dac-s-rr2,dm_control,cheetah-run,0,631,s,2
bbf_dac-s-rr2,dm_control,dog-trot,0,893,s,2
bbf_dac-s-rr2,dm_control,dog-run,0,874,s,2
bbf_dac-s-rr2,dm_control,dog-walk,0,869,s,2
bbf_dac-s-rr2,dm_control,dog-stand,0,865,s,2
bbf_dac-s-rr2,dm_control,fish-swim,0,654,s,2
bbf_dac-s-rr2,dm_control,hopper-hop,0,630,s,2
bbf_dac-s-rr2,dm_control,humanoid-run,0,746,s,2
bbf_dac-s-rr2,dm_control,humanoid-stand,0,708,s,2
bbf_dac-s-rr2,dm_control,humanoid-walk,0,699,s,2
bbf_dac-s-rr2,dm_control,pendulum-swingup,0,610,s,2
bbf_dac-s-rr2,dm_control,quadruped-run,0,647,s,2
bbf_dac-s-rr2,dm_control,walker-run,0,631,s,2
bbf_dac-s-rr2,dm_control,finger-turn_hard,0,638,s,2
bbf_dac-s-rr5,dm_control,acrobot-swingup,0,1108,s,5
bbf_dac-s-rr5,dm_control,cheetah-run,0,1192,s,5
bbf_dac-s-rr5,dm_control,dog-trot,0,1491,s,5
bbf_dac-s-rr5,dm_control,dog-run,0,1435,s,5
bbf_dac-s-rr5,dm_control,dog-walk,0,1460,s,5
bbf_dac-s-rr5,dm_control,dog-stand,0,1455,s,5
bbf_dac-s-rr5,dm_control,fish-swim,0,1196,s,5
bbf_dac-s-rr5,dm_control,hopper-hop,0,1176,s,5
bbf_dac-s-rr5,dm_control,humanoid-run,0,1295,s,5
bbf_dac-s-rr5,dm_control,humanoid-stand,0,1293,s,5
bbf_dac-s-rr5,dm_control,humanoid-walk,0,1289,s,5
bbf_dac-s-rr5,dm_control,pendulum-swingup,0,1099,s,5
bbf_dac-s-rr5,dm_control,quadruped-run,0,1212,s,5
bbf_dac-s-rr5,dm_control,walker-run,0,1217,s,5
bbf_dac-s-rr5,dm_control,finger-turn_hard,0,1307,s,5
bbf_dac-m-rr1,dm_control,acrobot-swingup,0,431,m,1
bbf_dac-m-rr1,dm_control,cheetah-run,0,443,m,1
bbf_dac-m-rr1,dm_control,dog-trot,0,641,m,1
bbf_dac-m-rr1,dm_control,dog-run,0,619,m,1
bbf_dac-m-rr1,dm_control,dog-walk,0,620,m,1
bbf_dac-m-rr1,dm_control,dog-stand,0,631,m,1
bbf_dac-m-rr1,dm_control,fish-swim,0,456,m,1
bbf_dac-m-rr1,dm_control,hopper-hop,0,433,m,1
bbf_dac-m-rr1,dm_control,humanoid-run,0,496,m,1
bbf_dac-m-rr1,dm_control,humanoid-stand,0,503,m,1
bbf_dac-m-rr1,dm_control,humanoid-walk,0,497,m,1
bbf_dac-m-rr1,dm_control,pendulum-swingup,0,411,m,1
bbf_dac-m-rr1,dm_control,quadruped-run,0,471,m,1
bbf_dac-m-rr1,dm_control,walker-run,0,461,m,1
bbf_dac-m-rr1,dm_control,finger-turn_hard,0,439,m,1
bbf_dac-m-rr10,dm_control,acrobot-swingup,0,2273,m,10
bbf_dac-m-rr10,dm_control,cheetah-run,0,2366,m,10
bbf_dac-m-rr10,dm_control,dog-trot,0,2828,m,10
bbf_dac-m-rr10,dm_control,dog-run,0,2816,m,10
bbf_dac-m-rr10,dm_control,dog-walk,0,2787,m,10
bbf_dac-m-rr10,dm_control,dog-stand,0,2781,m,10
bbf_dac-m-rr10,dm_control,fish-swim,0,2400,m,10
bbf_dac-m-rr10,dm_control,hopper-hop,0,2347,m,10
bbf_dac-m-rr10,dm_control,humanoid-run,0,2543,m,10
bbf_dac-m-rr10,dm_control,humanoid-stand,0,2525,m,10
bbf_dac-m-rr10,dm_control,humanoid-walk,0,2524,m,10
bbf_dac-m-rr10,dm_control,pendulum-swingup,0,2191,m,10
bbf_dac-m-rr10,dm_control,quadruped-run,0,2408,m,10
bbf_dac-m-rr10,dm_control,finger-turn_hard,0,2355,m,10
bbf_dac-m-rr10,dm_control,walker-run,0,2367,m,10
bbf_dac-m-rr15,dm_control,acrobot-swingup,0,3285,m,15
bbf_dac-m-rr15,dm_control,cheetah-run,0,3439,m,15
bbf_dac-m-rr15,dm_control,dog-trot,0,3952,m,15
bbf_dac-m-rr15,dm_control,dog-run,0,3979,m,15
bbf_dac-m-rr15,dm_control,dog-walk,0,3974,m,15
bbf_dac-m-rr15,dm_control,dog-stand,0,4015,m,15
bbf_dac-m-rr15,dm_control,fish-swim,0,3477,m,15
bbf_dac-m-rr15,dm_control,hopper-hop,0,3437,m,15
bbf_dac-m-rr15,dm_control,humanoid-run,0,3657,m,15
bbf_dac-m-rr15,dm_control,finger-turn_hard,0,3379,m,15
bbf_dac-m-rr15,dm_control,humanoid-stand,0,3650,m,15
bbf_dac-m-rr15,dm_control,humanoid-walk,0,3703,m,15
bbf_dac-m-rr15,dm_control,pendulum-swingup,0,3201,m,15
bbf_dac-m-rr15,dm_control,quadruped-run,0,3540,m,15
bbf_dac-m-rr15,dm_control,walker-run,0,3471,m,15
bbf_dac-m-rr2,dm_control,acrobot-swingup,0,618,m,2
bbf_dac-m-rr2,dm_control,cheetah-run,0,649,m,2
bbf_dac-m-rr2,dm_control,dog-trot,0,870,m,2
bbf_dac-m-rr2,dm_control,dog-run,0,858,m,2
bbf_dac-m-rr2,dm_control,dog-walk,0,856,m,2
bbf_dac-m-rr2,dm_control,dog-stand,0,824,m,2
bbf_dac-m-rr2,dm_control,fish-swim,0,633,m,2
bbf_dac-m-rr2,dm_control,hopper-hop,0,640,m,2
bbf_dac-m-rr2,dm_control,humanoid-run,0,719,m,2
bbf_dac-m-rr2,dm_control,humanoid-stand,0,721,m,2
bbf_dac-m-rr2,dm_control,humanoid-walk,0,712,m,2
bbf_dac-m-rr2,dm_control,pendulum-swingup,0,608,m,2
bbf_dac-m-rr2,dm_control,quadruped-run,0,685,m,2
bbf_dac-m-rr2,dm_control,walker-run,0,667,m,2
bbf_dac-m-rr2,dm_control,finger-turn_hard,0,653,m,2
bbf_dac-m-rr5,dm_control,acrobot-swingup,0,1229,m,5
bbf_dac-m-rr5,dm_control,cheetah-run,0,1277,m,5
bbf_dac-m-rr5,dm_control,dog-trot,0,1608,m,5
bbf_dac-m-rr5,dm_control,dog-run,0,1597,m,5
bbf_dac-m-rr5,dm_control,dog-walk,0,1604,m,5
bbf_dac-m-rr5,dm_control,dog-stand,0,1602,m,5
bbf_dac-m-rr5,dm_control,fish-swim,0,1325,m,5
bbf_dac-m-rr5,dm_control,hopper-hop,0,1283,m,5
bbf_dac-m-rr5,dm_control,humanoid-run,0,1434,m,5
bbf_dac-m-rr5,dm_control,humanoid-stand,0,1398,m,5
bbf_dac-m-rr5,dm_control,humanoid-walk,0,1554,m,5
bbf_dac-m-rr5,dm_control,pendulum-swingup,0,1212,m,5
bbf_dac-m-rr5,dm_control,quadruped-run,0,1355,m,5
bbf_dac-m-rr5,dm_control,walker-run,0,1343,m,5
bbf_dac-m-rr5,dm_control,finger-turn_hard,0,1294,m,5
bbf_dac-l-rr1,dm_control,acrobot-swingup,0,541,l,1
bbf_dac-l-rr1,dm_control,cheetah-run,0,562,l,1
bbf_dac-l-rr1,dm_control,dog-trot,0,755,l,1
bbf_dac-l-rr1,dm_control,dog-run,0,746,l,1
bbf_dac-l-rr1,dm_control,dog-walk,0,763,l,1
bbf_dac-l-rr1,dm_control,dog-stand,0,749,l,1
bbf_dac-l-rr1,dm_control,fish-swim,0,570,l,1
bbf_dac-l-rr1,dm_control,hopper-hop,0,563,l,1
bbf_dac-l-rr1,dm_control,humanoid-run,0,615,l,1
bbf_dac-l-rr1,dm_control,humanoid-stand,0,622,l,1
bbf_dac-l-rr1,dm_control,humanoid-walk,0,618,l,1
bbf_dac-l-rr1,dm_control,pendulum-swingup,0,533,l,1
bbf_dac-l-rr1,dm_control,quadruped-run,0,587,l,1
bbf_dac-l-rr1,dm_control,walker-run,0,581,l,1
bbf_dac-l-rr1,dm_control,finger-turn_hard,0,547,l,1
bbf_dac-l-rr10,dm_control,acrobot-swingup,0,3075,l,10
bbf_dac-l-rr10,dm_control,cheetah-run,0,3201,l,10
bbf_dac-l-rr10,dm_control,dog-trot,0,3747,l,10
bbf_dac-l-rr10,dm_control,dog-run,0,3894,l,10
bbf_dac-l-rr10,dm_control,dog-walk,0,3868,l,10
bbf_dac-l-rr10,dm_control,dog-stand,0,3771,l,10
bbf_dac-l-rr10,dm_control,fish-swim,0,3297,l,10
bbf_dac-l-rr10,dm_control,hopper-hop,0,3245,l,10
bbf_dac-l-rr10,dm_control,humanoid-run,0,3406,l,10
bbf_dac-l-rr10,dm_control,humanoid-stand,0,3441,l,10
bbf_dac-l-rr10,dm_control,finger-turn_hard,0,3276,l,10
bbf_dac-l-rr10,dm_control,humanoid-walk,0,3447,l,10
bbf_dac-l-rr10,dm_control,pendulum-swingup,0,3037,l,10
bbf_dac-l-rr10,dm_control,quadruped-run,0,3291,l,10
bbf_dac-l-rr10,dm_control,walker-run,0,3256,l,10
bbf_dac-l-rr15,dm_control,acrobot-swingup,0,4517,l,15
bbf_dac-l-rr15,dm_control,cheetah-run,0,4663,l,15
bbf_dac-l-rr15,dm_control,dog-trot,0,5256,l,15
bbf_dac-l-rr15,dm_control,dog-run,0,5331,l,15
bbf_dac-l-rr15,dm_control,dog-walk,0,5256,l,15
bbf_dac-l-rr15,dm_control,dog-stand,0,5413,l,15
bbf_dac-l-rr15,dm_control,fish-swim,0,4804,l,15
bbf_dac-l-rr15,dm_control,finger-turn_hard,0,4764,l,15
bbf_dac-l-rr15,dm_control,hopper-hop,0,4651,l,15
bbf_dac-l-rr15,dm_control,humanoid-run,0,4909,l,15
bbf_dac-l-rr15,dm_control,humanoid-stand,0,4906,l,15
bbf_dac-l-rr15,dm_control,humanoid-walk,0,4907,l,15
bbf_dac-l-rr15,dm_control,pendulum-swingup,0,4467,l,15
bbf_dac-l-rr15,dm_control,quadruped-run,0,4763,l,15
bbf_dac-l-rr15,dm_control,walker-run,0,4696,l,15
bbf_dac-l-rr2,dm_control,acrobot-swingup,0,823,l,2
bbf_dac-l-rr2,dm_control,cheetah-run,0,848,l,2
bbf_dac-l-rr2,dm_control,dog-trot,0,1055,l,2
bbf_dac-l-rr2,dm_control,dog-run,0,1056,l,2
bbf_dac-l-rr2,dm_control,dog-walk,0,1077,l,2
bbf_dac-l-rr2,dm_control,dog-stand,0,1060,l,2
bbf_dac-l-rr2,dm_control,fish-swim,0,862,l,2
bbf_dac-l-rr2,dm_control,hopper-hop,0,833,l,2
bbf_dac-l-rr2,dm_control,humanoid-run,0,920,l,2
bbf_dac-l-rr2,dm_control,humanoid-stand,0,923,l,2
bbf_dac-l-rr2,dm_control,humanoid-walk,0,920,l,2
bbf_dac-l-rr2,dm_control,pendulum-swingup,0,820,l,2
bbf_dac-l-rr2,dm_control,quadruped-run,0,875,l,2
bbf_dac-l-rr2,dm_control,walker-run,0,857,l,2
bbf_dac-l-rr2,dm_control,finger-turn_hard,0,836,l,2
bbf_dac-l-rr5,dm_control,acrobot-swingup,0,1678,l,5
bbf_dac-l-rr5,dm_control,cheetah-run,0,1724,l,5
bbf_dac-l-rr5,dm_control,dog-trot,0,2048,l,5
bbf_dac-l-rr5,dm_control,dog-run,0,2031,l,5
bbf_dac-l-rr5,dm_control,dog-walk,0,2053,l,5
bbf_dac-l-rr5,dm_control,dog-stand,0,2048,l,5
bbf_dac-l-rr5,dm_control,fish-swim,0,1773,l,5
bbf_dac-l-rr5,dm_control,hopper-hop,0,1735,l,5
bbf_dac-l-rr5,dm_control,humanoid-run,0,1844,l,5
bbf_dac-l-rr5,dm_control,humanoid-stand,0,1837,l,5
bbf_dac-l-rr5,dm_control,humanoid-walk,0,1843,l,5
bbf_dac-l-rr5,dm_control,pendulum-swingup,0,1658,l,5
bbf_dac-l-rr5,dm_control,quadruped-run,0,1771,l,5
bbf_dac-l-rr5,dm_control,walker-run,0,1765,l,5
bbf_dac-l-rr5,dm_control,finger-turn_hard,0,1745,l,5
bbf_dac-xl-rr1,dm_control,acrobot-swingup,0,695,xl,1
bbf_dac-xl-rr1,dm_control,cheetah-run,0,710,xl,1
bbf_dac-xl-rr1,dm_control,dog-trot,0,927,xl,1
bbf_dac-xl-rr1,dm_control,dog-run,0,930,xl,1
bbf_dac-xl-rr1,dm_control,dog-walk,0,934,xl,1
bbf_dac-xl-rr1,dm_control,dog-stand,0,923,xl,1
bbf_dac-xl-rr1,dm_control,fish-swim,0,721,xl,1
bbf_dac-xl-rr1,dm_control,hopper-hop,0,711,xl,1
bbf_dac-xl-rr1,dm_control,humanoid-run,0,787,xl,1
bbf_dac-xl-rr1,dm_control,humanoid-stand,0,789,xl,1
bbf_dac-xl-rr1,dm_control,humanoid-walk,0,774,xl,1
bbf_dac-xl-rr1,dm_control,pendulum-swingup,0,681,xl,1
bbf_dac-xl-rr1,dm_control,quadruped-run,0,741,xl,1
bbf_dac-xl-rr1,dm_control,walker-run,0,734,xl,1
bbf_dac-xl-rr1,dm_control,finger-turn_hard,0,708,xl,1
bbf_dac-xl-rr10,dm_control,acrobot-swingup,0,5288,xl,10
bbf_dac-xl-rr10,dm_control,cheetah-run,0,5392,xl,10
bbf_dac-xl-rr10,dm_control,dog-trot,0,5851,xl,10
bbf_dac-xl-rr10,dm_control,dog-run,0,5797,xl,10
bbf_dac-xl-rr10,dm_control,dog-walk,0,5779,xl,10
bbf_dac-xl-rr10,dm_control,dog-stand,0,5834,xl,10
bbf_dac-xl-rr10,dm_control,finger-turn_hard,0,5300,xl,10
bbf_dac-xl-rr10,dm_control,fish-swim,0,5391,xl,10
bbf_dac-xl-rr10,dm_control,hopper-hop,0,5368,xl,10
bbf_dac-xl-rr10,dm_control,humanoid-run,0,5572,xl,10
bbf_dac-xl-rr10,dm_control,humanoid-stand,0,5485,xl,10
bbf_dac-xl-rr10,dm_control,humanoid-walk,0,5480,xl,10
bbf_dac-xl-rr10,dm_control,pendulum-swingup,0,5244,xl,10
bbf_dac-xl-rr10,dm_control,quadruped-run,0,5379,xl,10
bbf_dac-xl-rr10,dm_control,walker-run,0,5337,xl,10
bbf_dac-xl-rr15,dm_control,acrobot-swingup,0,7886,xl,15
bbf_dac-xl-rr15,dm_control,cheetah-run,0,8021,xl,15
bbf_dac-xl-rr15,dm_control,dog-trot,0,8495,xl,15
bbf_dac-xl-rr15,dm_control,dog-run,0,8628,xl,15
bbf_dac-xl-rr15,dm_control,finger-turn_hard,0,7964,xl,15
bbf_dac-xl-rr15,dm_control,dog-walk,0,8632,xl,15
bbf_dac-xl-rr15,dm_control,dog-stand,0,8560,xl,15
bbf_dac-xl-rr15,dm_control,fish-swim,0,8064,xl,15
bbf_dac-xl-rr15,dm_control,hopper-hop,0,7909,xl,15
bbf_dac-xl-rr15,dm_control,humanoid-run,0,8174,xl,15
bbf_dac-xl-rr15,dm_control,humanoid-stand,0,8259,xl,15
bbf_dac-xl-rr15,dm_control,humanoid-walk,0,8157,xl,15
bbf_dac-xl-rr15,dm_control,pendulum-swingup,0,7815,xl,15
bbf_dac-xl-rr15,dm_control,quadruped-run,0,7995,xl,15
bbf_dac-xl-rr15,dm_control,walker-run,0,7945,xl,15
bbf_dac-xl-rr2,dm_control,acrobot-swingup,0,1075,xl,2
bbf_dac-xl-rr2,dm_control,cheetah-run,0,1088,xl,2
bbf_dac-xl-rr2,dm_control,dog-trot,0,1303,xl,2
bbf_dac-xl-rr2,dm_control,dog-run,0,1322,xl,2
bbf_dac-xl-rr2,dm_control,dog-walk,0,1612,xl,2
bbf_dac-xl-rr2,dm_control,dog-stand,0,1322,xl,2
bbf_dac-xl-rr2,dm_control,fish-swim,0,1121,xl,2
bbf_dac-xl-rr2,dm_control,hopper-hop,0,1177,xl,2
bbf_dac-xl-rr2,dm_control,humanoid-run,0,1281,xl,2
bbf_dac-xl-rr2,dm_control,humanoid-stand,0,1272,xl,2
bbf_dac-xl-rr2,dm_control,humanoid-walk,0,1252,xl,2
bbf_dac-xl-rr2,dm_control,pendulum-swingup,0,1126,xl,2
bbf_dac-xl-rr2,dm_control,quadruped-run,0,1219,xl,2
bbf_dac-xl-rr2,dm_control,walker-run,0,1201,xl,2
bbf_dac-xl-rr2,dm_control,finger-turn_hard,0,1104,xl,2
bbf_dac-xl-rr5,dm_control,acrobot-swingup,0,2711,xl,5
bbf_dac-xl-rr5,dm_control,cheetah-run,0,2753,xl,5
bbf_dac-xl-rr5,dm_control,dog-trot,0,3102,xl,5
bbf_dac-xl-rr5,dm_control,dog-run,0,3072,xl,5
bbf_dac-xl-rr5,dm_control,dog-walk,0,3122,xl,5
bbf_dac-xl-rr5,dm_control,dog-stand,0,3092,xl,5
bbf_dac-xl-rr5,dm_control,fish-swim,0,2814,xl,5
bbf_dac-xl-rr5,dm_control,hopper-hop,0,2754,xl,5
bbf_dac-xl-rr5,dm_control,humanoid-run,0,2919,xl,5
bbf_dac-xl-rr5,dm_control,humanoid-stand,0,2876,xl,5
bbf_dac-xl-rr5,dm_control,humanoid-walk,0,2927,xl,5
bbf_dac-xl-rr5,dm_control,finger-turn_hard,0,2760,xl,5
bbf_dac-xl-rr5,dm_control,pendulum-swingup,0,2720,xl,5
bbf_dac-xl-rr5,dm_control,quadruped-run,0,2841,xl,5
bbf_dac-xl-rr5,dm_control,walker-run,0,2815,xl,5
bbf_dac-xs-rr1,dm_control,acrobot-swingup,1,391,xs,1
bbf_dac-xs-rr1,dm_control,cheetah-run,1,398,xs,1
bbf_dac-xs-rr1,dm_control,dog-trot,1,597,xs,1
bbf_dac-xs-rr1,dm_control,dog-run,1,605,xs,1
bbf_dac-xs-rr1,dm_control,dog-walk,1,591,xs,1
bbf_dac-xs-rr1,dm_control,dog-stand,1,590,xs,1
bbf_dac-xs-rr1,dm_control,fish-swim,1,416,xs,1
bbf_dac-xs-rr1,dm_control,hopper-hop,1,401,xs,1
bbf_dac-xs-rr1,dm_control,humanoid-run,1,456,xs,1
bbf_dac-xs-rr1,dm_control,humanoid-stand,1,461,xs,1
bbf_dac-xs-rr1,dm_control,humanoid-walk,1,447,xs,1
bbf_dac-xs-rr1,dm_control,pendulum-swingup,1,380,xs,1
bbf_dac-xs-rr1,dm_control,quadruped-run,1,430,xs,1
bbf_dac-xs-rr1,dm_control,walker-run,1,420,xs,1
bbf_dac-xs-rr1,dm_control,finger-turn_hard,1,410,xs,1
bbf_dac-xs-rr10,dm_control,acrobot-swingup,1,1796,xs,10
bbf_dac-xs-rr10,dm_control,cheetah-run,1,1911,xs,10
bbf_dac-xs-rr10,dm_control,dog-trot,1,2249,xs,10
bbf_dac-xs-rr10,dm_control,dog-run,1,2265,xs,10
bbf_dac-xs-rr10,dm_control,dog-walk,1,2245,xs,10
bbf_dac-xs-rr10,dm_control,dog-stand,1,2258,xs,10
bbf_dac-xs-rr10,dm_control,fish-swim,1,1919,xs,10
bbf_dac-xs-rr10,dm_control,hopper-hop,1,1855,xs,10
bbf_dac-xs-rr10,dm_control,humanoid-run,1,2035,xs,10
bbf_dac-xs-rr10,dm_control,humanoid-stand,1,2024,xs,10
bbf_dac-xs-rr10,dm_control,humanoid-walk,1,2047,xs,10
bbf_dac-xs-rr10,dm_control,pendulum-swingup,1,1753,xs,10
bbf_dac-xs-rr10,dm_control,quadruped-run,1,1944,xs,10
bbf_dac-xs-rr10,dm_control,walker-run,1,1902,xs,10
